Task_ID,Node_ID,Task_Size_MB,Computation_Requirement_Cycles,Deadline_ms,Node_Computation_Capacity_Cycles,Node_Bandwidth_MBps,Node_Energy_Availability_J,Anomaly_Flag,Latency_ms,Offloading_Decision
212,4,381.92756431403643,371835.8867961083,852.1734579987977,734171.4716248675,86.62651731023266,51.05757654864819,0,205.29928907784915,Remote
213,7,364.8106313438379,429457.99198217754,982.0866410957738,347212.20105673105,17.5837929540266,325.09988683461455,0,35.91152794276619,Remote
214,4,322.24347409684856,844944.6468497354,631.7134487780571,408308.05489456,42.04837766497795,383.641678510012,0,411.4337891891293,Remote
215,9,490.4826320881942,268870.88107541786,255.03497240900785,126440.01305861412,71.23459723862699,296.61613804957364,0,50.71119027798896,Local
216,1,452.6482681916522,157225.4225990445,171.18689918009514,172123.6628638487,34.67083274372806,140.453435734417,0,338.63364144904205,Local
217,8,326.86581036741006,853236.5337802469,195.04529620237702,827529.1982713194,84.49076753031447,25.35790774084469,0,32.959294881723615,Remote
218,7,349.6558536138931,47454.08585362543,29.597701763781842,585253.7930571932,76.58810439403632,68.52995314250003,0,338.0632437157971,Remote
219,2,35.2819452627679,620079.7407592162,396.7752898760798,338194.9334179351,81.01205600933208,314.92845974627284,0,422.30328872921314,Remote
220,8,338.25955762951924,562430.8546193399,199.5134036945471,803048.3577865504,20.719588228904463,467.86590625283173,0,202.4166558274084,Remote
221,1,31.641064477949087,346574.52705419256,417.53890585213543,247273.385732345,22.649241519598863,111.20185794628314,0,263.45261424892755,Remote
222,9,298.2492409152662,315874.3315762616,935.6444875203778,976056.6659016036,35.782636397012524,370.1628130614984,0,203.76316031261481,Local
223,9,499.6832147872591,772085.8684554397,436.2348074121181,345472.7901384236,56.626944867780495,434.56102099203036,0,153.74193552315626,Remote
224,2,282.345224904218,87338.18615178394,879.2046520149864,337973.64319707634,77.32144690294622,265.2322674392804,0,402.61538331042846,Remote
225,7,241.87295785985336,237547.525002074,609.4497189497177,312599.9936311685,85.28778016848132,337.9402399633923,0,139.64127399683989,Remote
226,10,163.2988796877379,732716.2831062517,254.660239114778,122989.40440836364,73.39017843614624,409.3575051713126,0,362.8569950727763,Local
227,3,69.05606360536757,548772.2631426977,362.2962116666193,112026.0101846804,93.57371933775745,137.73082729289087,0,107.06755423132512,Remote
228,7,368.201599014558,128860.2203250528,93.08034046321512,648456.9294995893,76.48691586543373,155.47888039134105,0,128.67762905877316,Remote
229,10,104.37352361495891,882253.4786677781,340.1279676600504,875242.926513489,37.564109830415326,10.307483147943524,0,171.54827547572006,Local
230,9,66.48819041116934,394054.398717028,680.7655360484987,790729.9897614018,33.85731559047153,481.9161241399232,0,296.63240680992516,Remote
231,4,216.66370326795115,828040.5069468507,81.38998200014083,141966.48642732974,72.6573205270981,459.59699835220897,0,229.93904798397284,Local
232,1,399.7175005999577,787925.302512181,213.34739439324906,546036.5396702744,27.358351182065284,384.6384492421209,0,373.8466808647711,Remote
233,2,375.081628578908,624801.0210252564,387.62663099917836,106485.95443066336,18.344332972924292,48.74725027855758,0,110.7158136664152,Remote
234,1,36.89248117677271,494986.6501637979,982.2290416458029,46249.348969464365,57.90005873705745,229.27641595275898,0,10.282782485172888,Remote
235,5,233.0204056677165,979571.2895413751,787.0132047292914,656729.4735253825,83.94774128010597,59.92695944606088,0,389.3959485336839,Local
236,5,265.9929422748728,145820.10730743723,736.1518790271829,535617.1813466699,19.124185822287718,17.800930958771318,0,411.71642027063587,Local
237,7,325.82785880665284,725430.5718235637,125.02904696019152,82941.66152625938,81.27021914161563,311.9296529541727,0,34.442680738652825,Local
238,9,328.5820017171818,191999.51076332422,783.1859346788415,35904.30715958246,83.04148039163933,480.8064143692923,0,307.39922346840626,Local
239,9,188.70165223407986,338924.84222701605,787.416123400855,989766.6569959252,53.40466000733892,452.40533148175354,0,192.21235801717359,Local
240,3,284.73182506172185,309390.0446298221,605.091668668085,30991.310816922807,15.157927900943813,351.40985931834814,0,397.9783493212858,Remote
241,3,245.72032308360235,947088.9517509843,990.4581641783882,445083.7247971095,25.713086612246776,57.353886240787,0,437.83520432725686,Local
242,3,443.64919469640773,967388.821610487,332.0013668653064,505114.4055830879,73.66836476457391,144.34037845942706,0,426.2468645646383,Remote
243,4,269.8299149911011,183832.4287904924,941.8597237594331,118162.8676526446,74.06001504918545,166.82779617379256,0,389.7161024386718,Local
244,8,226.10575925659919,23013.125137206684,915.5838038069386,169892.71666127653,90.85197476508988,383.943528295325,1,138.18085322737065,Remote
245,6,208.19787034410686,720288.03162345,21.365853151884064,352453.20140394213,62.441753189912454,403.1020978252059,0,406.8853735663168,Remote
246,8,290.4896021223982,418571.94393661385,455.61536121006293,761914.200337449,21.169663094239965,198.702000265061,0,269.0718455736149,Remote
247,1,403.94871990643986,89751.40484247683,977.3331907210576,507575.34163620643,20.927341495447493,214.76315834262874,0,31.114524341884955,Remote
248,8,273.8167302865859,684070.3514714654,112.09014878399503,638263.9726784086,74.90191216211413,31.809429245323955,0,231.18473069963323,Local
249,4,334.2110357894653,545560.422732439,552.3068474394862,985189.3805355841,26.540619859711104,151.67699202519287,0,471.36816892984666,Remote
250,1,371.54932578419726,980536.3051791049,979.1679319706931,768237.4298778964,39.55469496549448,231.12973681704358,0,444.4903781190986,Remote
251,8,264.8823738405786,228182.08636551755,559.9404698648016,434927.1366430765,53.84908062297225,67.32169272877621,0,55.62081909357244,Remote
252,4,219.14035776088355,404573.8984502217,197.91714994243443,446995.47987475217,12.228838981853608,232.10105576996045,0,373.34270942861326,Remote
253,6,439.56603515260025,543003.2575920275,586.3613977916639,619153.304963964,32.39371243179387,428.0561480063222,0,403.8674686493262,Remote
254,8,214.57798117366715,791908.2884648984,212.39616821005137,665699.8432104854,46.710064765655204,294.8472996652761,0,139.3371531771986,Remote
255,4,236.35199678203793,549289.8180633386,524.5072202655394,501210.2149108346,35.16726866438856,48.67562896882204,0,238.4462425168407,Remote
256,3,495.2672435374708,613287.2607010873,83.30179573322452,645216.361592165,22.273329472080924,103.91894622683442,0,356.93903102452305,Remote
257,9,10.116386552183444,226920.90453835082,609.4278425222606,24508.961919684672,75.52110320165777,242.52673157769254,0,222.3255369664682,Remote
258,3,100.881725692594,847071.8093604713,521.6220397368766,430193.24103294726,83.18328896511865,187.1287034126879,0,60.834474838955586,Local
259,9,198.14230606066562,429201.9164235053,742.7597550738485,279659.1379974033,33.17310785293523,185.7762395775884,0,354.41181011745215,Local
260,2,466.9690556183739,141818.6678942475,634.3934664471972,130045.27079786728,79.6977545145673,269.3410495903592,0,456.2611514189752,Remote
261,2,44.31455581626081,664523.726590912,554.1102058454491,100446.96629596635,44.699820796118246,296.35400157883413,0,327.979940561048,Remote
262,2,14.647862477964058,216874.3627321222,692.88106075564,603588.9734490528,55.60172117686025,400.46216943533364,0,388.0313705416718,Local
263,6,35.81507962884201,98464.94772906044,152.50249443650856,524076.9466054591,87.04009674038375,177.07361609661749,0,182.3894551506251,Local
264,3,53.386271200672894,862124.921495868,599.4060646460181,254330.5328793728,77.4958313622167,404.6784786898875,0,95.68313133768424,Remote
265,9,28.422418871067826,460702.10222395125,180.3894967945499,471479.108713742,82.460516618456,175.91950226518995,0,323.1729625010548,Remote
266,4,245.09285015968734,749534.4289830807,926.2669857733621,492740.08286722586,22.316064992772112,37.16216458120458,0,167.24674689140335,Local
267,1,294.5710315413906,291296.97224654874,77.65076379714816,195813.9714581772,16.274748325035652,281.55194899234766,0,430.7363918999474,Remote
268,4,143.126615823812,787183.1647827487,436.0710021938853,652440.968819769,90.40642561791884,298.0721391984591,0,65.70088473911326,Remote
269,1,205.16081814806142,112823.99109450879,698.8395028788904,781138.4370297043,44.90508426139849,467.92472035471144,0,219.56453136789622,Remote
270,5,54.932674204600765,356617.4004210579,463.44198955157617,791672.0773486295,35.90917102627128,365.77004977061245,0,201.380162231851,Remote
271,4,174.8215272759268,978083.756155555,101.17430070057333,602867.3608727516,75.2226628835642,459.7085997222754,0,469.33665750919516,Remote
272,8,266.0344039009163,794195.726651638,557.8452259654402,512126.94393649505,85.2774036921871,455.0901330190747,0,80.80172629917992,Local
273,8,368.8131855204761,497758.6743843735,645.215589739081,61946.1358623895,87.62406597084708,306.24131402653865,0,9.87417838094542,Remote
274,7,11.63971740105982,340437.69409032323,706.7543878806026,288543.4675527543,38.43974270127046,268.6034120148593,0,122.8521803395232,Local
275,3,238.98227560344975,872263.564322454,379.5272163181313,94178.17533139173,86.69911520815066,283.146073910164,0,411.03704558548395,Remote
276,1,155.5314094628923,545302.9113254312,568.0233713184746,963859.3377175952,13.684054993691085,489.3820957618514,0,108.61429894327344,Local
277,1,427.8826926290317,758666.5928512419,456.179610189524,135945.06607953494,14.469534231374698,388.85216895600985,0,124.23464153421394,Remote
278,3,360.6211244647785,754353.5726358478,675.3354783647309,152623.63444125094,66.1167275656739,62.070293348273964,0,69.29990824572134,Local
279,6,298.6631818907385,18927.732889923336,587.7213976515703,889687.0417121617,15.679573220399162,391.42991932288595,0,359.1409206218875,Remote
280,7,145.86016639141906,127127.52900982085,530.4986573635435,943984.3551929814,39.21482516591453,93.56364396013068,1,39.2412243001815,Local
281,6,456.06616000819184,659969.7370283474,257.0291231698661,766063.2101956749,70.54803876222316,229.20176901275656,0,168.9481096526182,Remote
282,6,32.09933183795836,162458.19147458556,11.998332570751577,6399.5187489972,40.354020644880364,113.12523936650179,0,144.83686967737745,Remote
283,6,63.639123352766426,256237.85131094907,182.34085855831498,2344.924685607136,26.163980329608634,347.8957021112826,0,279.80406624612664,Remote
284,3,201.89876886477447,946691.3162454076,125.89538100992696,378722.66901766334,35.32155596684575,439.88177073458746,0,366.5560511847691,Remote
285,6,70.9744030754596,560622.076116537,454.59389756083726,144251.97464088164,51.181779902538864,152.27732382967366,0,268.77383517488994,Local
286,8,478.64369180411825,750978.7774923478,616.1355692542262,19367.756009445686,52.784726981993416,50.18526319201194,0,465.85786652265847,Remote
287,2,401.01476785025784,558422.7580438573,220.9541585979601,464602.6227151002,80.47002082124818,156.261618056732,0,475.9641062492293,Remote
288,5,136.9014992848887,552961.1011679425,939.6665250075152,943118.8355095646,77.51379064883612,339.45731038677525,0,183.92533760676514,Remote
289,1,298.39157219689025,95057.7582155722,16.6153079316489,324495.755327529,51.11360241005217,171.09246250168047,0,389.9517862560719,Remote
290,1,491.34195238924,344319.52941649396,774.5780050136894,661479.5377502678,86.11006141888943,146.27496210136368,0,370.7066847177539,Remote
291,5,443.25749928443645,283148.4677878252,628.9527218351378,652583.1177793083,20.281342473225624,100.37324338628981,0,447.01747289388953,Remote
292,3,304.391238756677,391337.6372479996,379.8192530372051,251829.02356150257,32.98180152060114,253.78304916847244,0,226.73210190281313,Remote
293,4,452.82474391588255,798545.8440361039,59.98405496828384,650774.8235750404,84.51788171520263,145.21492579702192,0,267.58422766290715,Remote
294,3,494.7006058085459,372560.735248948,631.2117060664366,213121.64031260437,44.01946347635378,368.19507107834676,0,210.80828522287914,Remote
295,1,374.24288321787583,452245.122412451,391.75737773699154,122885.40616331216,98.30634029144579,47.54497697617933,0,425.93657505335426,Remote
296,1,41.843340646618074,397984.0090948312,936.904468019087,701681.9022741304,51.962795337505185,335.3761862245456,0,118.70264610425652,Local
297,5,206.77431584848887,94314.56400332031,546.5701741408683,114327.37628681283,81.27420606673877,126.40440713820723,1,123.65599373001012,Local
298,6,420.53461028879025,441631.08609253296,940.2549961805731,996912.3093707659,46.207633724413476,249.74683791528554,0,189.43952627065448,Local
299,3,122.97890594445931,196413.6637714705,228.27885653857106,184268.94874907908,48.24581671561874,150.1840617953177,0,119.01970189066384,Local
300,9,417.01483369780607,187536.57247726843,728.4686512604623,594547.7208937011,44.459483255576515,364.1566512452899,0,282.6983840253858,Remote
301,5,68.96599339714801,94942.0683298321,621.0765306402384,411963.1968411768,74.71680584597306,473.200449723302,0,71.57260271527365,Remote
302,8,33.00322500242837,357314.303167623,742.0141475329987,127260.03598326145,59.276609565399504,459.3676219402085,0,163.49217860500738,Local
303,1,198.2043996307123,757724.402904628,222.52118533281143,28816.06366983598,94.94003002315321,295.87884542060465,0,457.155125745417,Remote
304,5,27.998649339040675,277165.2488928127,668.344571075396,623109.5500105404,32.58012848806943,236.6790485959194,0,207.56661269493898,Remote
305,3,479.0624288618296,313036.75278362806,503.0599891263003,806950.806225337,19.050645887509994,410.9672496252971,0,375.37568966428705,Remote
306,1,414.84079093904325,643031.9830147512,745.3967251572531,842173.6458452373,45.39353365892937,344.8299176875877,0,61.16378489475414,Remote
307,4,402.3771466936388,196644.97177433196,333.7741977102996,483230.7596038575,65.50414368820984,99.9464159662971,1,127.5444315301834,Remote
308,5,318.591182268115,897060.9724931108,891.1564552106,777678.0117152032,87.47190432239455,412.2504146703701,0,404.63608249418246,Remote
309,7,115.99877128791123,520670.3327283029,93.45830146523687,673174.2863550562,41.15771980122949,220.153350803408,1,382.6815034633986,Local
310,1,263.9475796714322,448155.3373798968,809.1174256032762,724530.272971634,68.84080760120155,102.6029733858758,1,196.14717970394148,Local
311,3,302.6642954908671,558262.3717372722,862.70642955694,493106.4062165923,41.51788129208971,148.0807016942813,0,477.42646650656974,Local
312,2,267.2654354215314,166868.27910277926,819.079788253153,633778.328501885,65.54976246950123,141.08824482168774,0,455.76829283809997,Local
313,9,137.51435029624838,613859.6655005371,517.5991303191582,805720.3876624809,89.63271523275858,264.41141755569544,0,481.3388708105587,Remote
314,10,262.4714829142157,363737.6358973764,444.0011302304537,398486.291381466,30.82218780334681,124.841344432159,0,216.81777164295377,Remote
315,6,250.681307025627,897289.1546236543,996.299663659628,806172.9219667162,46.38174778963352,70.54757882677232,0,102.7494239244131,Remote
316,10,498.2045301452949,169685.35247100846,236.8802317020205,592424.8259462737,99.39386767867718,70.60851680074276,1,315.1960263502138,Remote
317,3,449.7437125426399,507544.0527615756,551.4072062172842,166735.12334641546,88.17013254245147,295.80533659815734,0,343.96271334820324,Local
318,8,237.05656662565377,598514.516739649,673.9687701285023,25659.473067360028,60.817587210658175,370.0320515361955,0,67.0936833030074,Remote
319,8,315.23931763820815,34350.21818459484,703.8589595028177,363390.8467987529,56.49648326688478,167.55117433078698,0,394.3091019764734,Remote
320,2,376.45708600519197,364329.4316313841,211.9844190811929,547149.6319680435,35.614034407421286,26.97884780886837,0,13.939808781180462,Local
321,6,27.083928514574207,732902.599466132,657.4541514164032,839980.5318512849,56.54884849241765,72.34019459913526,0,243.95055180100778,Local
322,7,448.51150620164157,820557.1299415244,820.1858708165239,128358.19446010595,86.33633484519524,458.20033456515796,0,168.85304844997296,Remote
323,2,431.46214004478264,313848.83282246505,59.518391052901094,800406.1413358955,71.66570619500024,251.83639319883198,0,371.4500146500466,Remote
324,10,234.14172790911658,798794.6791103685,912.4060803920634,863146.0370211598,36.10396253601879,232.25067671143563,0,159.81656007379888,Remote
325,2,201.6731853793861,967788.1212262855,39.20901459375387,151536.79951383296,28.131752894817964,28.644097371944547,0,414.26952082661126,Remote
326,10,143.75009367959433,857017.062139019,362.4113221635104,851742.7249849148,33.86876832971462,367.03214093528055,0,299.5019769465012,Remote
327,1,243.57164588188053,118526.34417116587,25.655064270632447,991462.1142749493,25.278328125354385,268.75335965671866,0,397.97721407222565,Local
328,8,31.744565131286016,739990.6017534551,86.37371685418604,727111.9922171893,18.607662642134436,109.01965868239517,0,494.72361573061374,Local
329,1,427.5748313400338,320347.1656081042,912.0566023282782,784984.912143163,47.722255699784945,63.936142488718026,0,341.1833811430606,Remote
330,9,27.356960525087082,988427.5734226644,361.3122224386864,994420.8522913145,20.19696439584409,197.86005317967926,0,492.55040659901385,Remote
331,6,171.2351690312368,485873.62417672726,430.52381512080234,605875.7692754194,25.47213019543939,420.20936245556254,0,19.273981826244146,Remote
332,7,466.4788492763051,123311.4644605821,223.1909375687271,308578.4956342332,59.25922159055375,433.994334008502,0,172.37929429948517,Remote
333,10,370.2542007164918,725460.3624793633,601.1248124848526,837693.3032419796,24.813934632961725,305.39472639386184,0,58.387365958343025,Remote
334,7,147.88157068298813,323688.1871878276,598.8551825310117,614871.2917341196,15.749179068781256,366.4928493427699,0,134.8409410352976,Remote
335,10,133.79805604083367,997081.07892458,378.47838790696704,581614.2282972356,38.56499650250967,66.42633582740648,0,420.24951006725837,Remote
336,3,12.490248510832723,979802.6753966673,339.7045230873444,254381.91995852423,29.828718875977078,298.18177207924884,0,21.000016336414703,Remote
337,2,350.90000349637756,656477.88400256,886.1146650987819,756577.9353133037,56.377466919493905,336.81319470871904,0,262.4905531875349,Local
338,9,33.90395501985482,130696.62250276587,389.45139724577933,82585.60858423616,19.21303761248884,108.34929302775818,0,285.7287102285246,Remote
339,8,270.9752345063734,687174.136677354,498.56598223286414,924362.7837238666,77.65937089146803,441.2758191260269,0,282.7698176026183,Remote
340,10,481.4397665701044,93937.45597356718,290.47171480068135,326497.6373097143,91.56101674916248,105.54840138529968,0,240.27205154251158,Remote
341,7,63.639741426682406,30334.794943289926,788.9018083235561,128646.87813720046,76.9091656560575,163.60390632476071,0,396.3484675610289,Local
342,9,448.295166174353,823135.4877752645,403.4736753301007,442924.1665693164,57.954433366125485,314.07285504149473,0,71.10382930524783,Remote
343,4,495.8229142210736,210543.19473599768,518.4749360788812,43427.439347276624,87.46010396099966,322.79153191405806,0,158.7356226976397,Remote
344,4,40.14334285722518,379648.0990928783,260.8235983590648,684941.5680707013,72.54265418033567,352.69852308380996,0,309.7843964553605,Remote
345,1,442.624071877356,973483.9325861969,987.7829964178393,902802.8049349108,10.949601020517086,64.88573940342079,1,347.02092630263814,Remote
346,8,262.8787200173722,337503.66135924216,298.58078351448563,837425.7441313702,45.46811374970528,426.2375706649921,0,205.05347372964286,Local
347,3,454.1917225278442,297193.29150203196,773.0351055964961,128242.1039744332,86.585670946612,271.09509481879735,0,438.3087753469804,Remote
348,7,289.9462815405913,918289.7916231524,433.22069385319156,127144.86597062413,41.127297217774235,240.9476791114835,0,210.6692313644776,Remote
349,2,334.4348849522167,111637.69687363916,214.1552310332985,813621.0478419398,13.169365617297116,490.73783601161966,0,204.37418650242492,Remote
350,2,276.4516649187256,759822.8277045172,801.7215763252126,924330.0203285128,77.15616746970451,372.7853655010997,0,22.922594436255554,Local
351,7,433.6015113506008,988077.5010861212,340.2707211387527,461209.16000365565,82.18344432545817,67.82295304349368,0,277.81496141639326,Local
352,6,369.61586028731386,901394.7147638742,866.5414139238329,499472.1457968522,24.45343255389777,380.7041919408579,0,355.797015063393,Remote
353,3,265.4175529684033,652016.2507877195,916.1046130686448,318943.77934434015,58.36064471588631,56.67197764670605,0,61.64689094083981,Remote
354,9,435.398793985258,314746.7341977393,861.2255970373632,894370.8531381575,27.275989509615318,23.46057563136258,0,156.18921921349607,Remote
355,10,130.18991080511393,255067.65919713842,44.657835658737596,645258.0023870636,74.73109771397321,207.77668868224958,0,391.72219212251184,Local
356,6,87.09692325423772,819435.8497665897,789.4996115550546,288963.32559020113,34.439540965973706,496.85330468141717,0,186.13012052971982,Remote
357,10,88.59605161173533,879942.0920377435,417.22607183415244,299484.08818319737,38.45936103069971,95.6931287354827,0,124.59321870981974,Remote
358,10,173.66435058516657,525909.4776331472,874.9856909804029,891308.8729905388,86.04737682760913,339.5957283281271,0,337.73932846473053,Local
359,6,126.95811533749858,245095.60084567967,641.5747200578913,14620.389881915647,52.86901169862139,94.96407244099849,0,102.39559494746953,Remote
360,1,465.74427174977194,113830.26520276238,835.3067028025188,323403.8461539118,70.2779006096423,365.14561772960917,0,448.34819519367255,Remote
361,4,61.858705976006156,88092.28836399934,504.437452168167,554802.3245351526,46.213574565022085,257.6232974365348,0,57.27120603293977,Remote
362,10,352.50546163939794,719358.3699065017,539.6752495529435,149069.2446372253,36.820617147437986,343.1861379437944,0,354.74215212999934,Local
363,6,102.71855449465289,420698.6091198772,152.94375581233055,93006.6554453902,66.29302543821953,109.40785619797495,0,252.27660713675573,Remote
364,6,442.00219505747157,905454.5144035924,786.1474851024619,815461.0547594695,23.937181667093917,375.35788293504595,0,435.61513338651184,Local
365,5,481.04449121060463,739931.629426037,425.19571555030194,894509.9842598587,43.56998520101767,497.85333921512625,0,67.46657005798713,Local
366,1,238.08030429729195,192069.15749667212,505.0793170888668,823782.8143773912,28.813333364733005,336.16874530672027,0,340.5579846555635,Local
367,8,440.7450253117845,614163.6413968833,787.2467369547505,898889.1018476103,72.6215470246671,251.80519905571006,0,288.1670463947838,Remote
368,5,12.521133669810236,436069.9489437612,602.8569460786446,553558.8590873132,94.97879545114968,462.35525442343976,0,242.644620408823,Local
369,5,411.77398952996907,577672.4810378444,209.08774016824077,812445.8628693515,99.59598712142797,17.76740269361939,0,248.24659539917084,Remote
370,7,122.02632914721252,738331.0542151786,594.3303325593838,384658.5957527093,50.52491293974317,367.66252445005233,0,362.3785960902727,Local
371,4,455.26364154199024,806389.685122787,413.5565293998592,666601.5936175594,32.72773506728,445.48579323876834,0,469.18211919273693,Local
372,6,10.548854625253648,843893.5890803175,474.830286623424,988846.6958577753,49.85464333458917,40.22054597426916,0,50.1695712639288,Remote
373,4,282.5290501694809,254720.8996974527,38.02816165864111,226501.9961152883,86.25424689664514,230.5314435037215,0,14.653810567207513,Local
374,3,380.751543854618,32084.484317440325,217.92905602111878,390509.8465447895,28.54051106968359,110.31253243549946,0,403.8238722781957,Remote
375,7,136.75728204197492,739555.4404296085,288.227700567218,480567.3299327755,95.68860864876314,287.59390113803676,0,58.54384683762587,Local
376,8,104.6351036477736,107237.38252951881,715.8304077802177,138877.47153303167,40.76791919183359,328.27604971579365,0,493.4149140598098,Local
377,4,51.20812998931248,315604.66902435466,21.377548565134163,81957.57185459172,98.72232935052745,158.28535963508995,0,311.57738323462445,Local
378,2,169.95245248661357,4813.316990222796,414.6894886168407,829893.1434553028,85.4747998780566,235.39101814226942,0,327.17886565079965,Remote
379,10,284.32371303132646,681987.8129192184,924.7866017214756,976817.5784547586,82.77134807326513,146.87634778551416,0,103.4513929543186,Local
380,3,66.76348982232625,167964.87945975002,120.76181038363261,405320.338765829,38.61142063959552,191.00167058300576,0,123.95459359685384,Remote
381,1,194.5807273735314,655627.1272819665,521.2601443364249,88562.18635845862,10.789949075313652,88.17457877732755,0,331.37840003412884,Remote
382,8,14.445478279835232,991750.874550671,788.6571585669386,66745.94892988591,44.391961794338904,443.9241273569594,0,455.3147847774275,Remote
383,3,411.15291604492245,73598.20073840627,943.1059944449155,891426.8881539383,37.16284326964243,14.905101173976849,1,491.28332448619545,Remote
384,10,72.93987186566378,78000.93393950922,749.3088731383808,464350.43547795224,13.365729136791757,442.38050135745635,0,103.02531858239136,Remote
385,7,148.83804465013498,341039.7125740082,723.3598931579621,320707.2892458295,55.48287308553367,290.12265039137185,0,71.38921324134613,Remote
386,10,19.02958218172656,866520.1277370907,828.2232092938048,476984.8099681601,46.2728180154463,172.51234364673857,0,32.91867209159128,Local
387,5,221.79798410733102,216314.3389225405,451.7392087677682,318985.790597655,67.11008209673723,364.29799147556156,0,434.80702398985727,Local
388,10,421.6595363431972,361017.44211041724,807.7860872916548,489546.7395323124,65.90676899746748,258.7985544127055,1,150.88384919395205,Local
389,5,202.15409360814633,69436.90122035259,17.884760697996615,859696.840521019,20.86719723070121,254.56324247272718,0,5.8969567652795725,Local
390,7,97.95368847767837,763392.1359676304,925.3154448230368,592709.0696910336,97.92689915139603,63.969718630293556,0,115.78995259793227,Local
391,9,379.3124286847544,408898.03641669167,448.87344442200356,694959.1190373652,26.823828649730224,200.86285271325025,0,173.5183346492121,Remote
392,5,396.5154211166647,759489.484327782,557.8463859870901,365306.0055581022,50.074662228823414,128.12152946980095,0,495.5381539008592,Remote
393,1,95.13920290070773,903704.2365024483,262.3334264257335,738767.3726320083,53.93057890903614,17.690993742177028,0,264.1530889592554,Remote
394,10,387.718513185085,233530.38395418748,745.1055245120173,666950.467794493,83.17565174927081,186.4488190832355,0,106.33340405957514,Local
395,10,474.1759652456056,807588.6343096114,85.86944841049632,120442.43575430439,18.93066364851821,54.012843418546325,0,170.73508063315828,Local
396,1,91.52501759681344,60034.79618817502,873.9094445213669,573070.210262469,48.57798512876786,135.84671848534074,0,168.50230534065483,Remote
397,2,387.7823033407464,898948.5407920671,829.8356607162793,257486.75281344826,66.56519532125836,55.33314437971628,0,14.764244499271866,Remote
398,6,357.2002822552884,651117.7790111887,223.89951508231874,804291.5739639592,29.364005946165,59.46139652263544,0,71.91561181485788,Remote
399,9,242.05120533319337,874352.4974142133,811.2311543024098,426511.7707584725,66.47211088894656,107.51553426344226,0,349.12224755308955,Remote
400,8,38.381025673811166,1188.2111570253155,788.4941557308666,994689.4810312907,93.12983537946874,499.9261297983361,0,64.52423835251363,Remote
401,5,46.600264701348465,169911.98928563652,635.8944317764095,93407.93750102482,99.77663180554075,11.070230000051899,0,119.2134669200288,Remote
402,1,427.68318300733733,390369.6280390656,379.78497513069067,780567.5148774184,12.920596911160814,322.9495916989986,0,178.61496271013286,Local
403,7,495.17270264781706,380123.4004713439,278.7837666400492,674028.0318086143,31.202940542020976,79.2094120330131,0,380.0787975286354,Remote
404,5,341.26560602150965,227503.65254058715,239.46575438645652,767731.3317601148,37.927640421252775,461.10778698828017,0,293.2884776096302,Remote
405,6,228.51957043505752,382230.3279273329,325.4228731359711,308222.2656949659,45.92134904004695,55.88011773347832,0,346.0549925693413,Local
406,7,327.3110852669347,129719.86328825458,904.522858998205,492562.4348930182,31.803144182629065,477.9809616918559,0,285.6711010829853,Remote
407,3,301.2539710219872,413348.36813676,86.86436822889347,796712.0112039847,28.313919509978128,309.3539298669042,0,343.3782504848252,Remote
408,10,197.97000759875468,802551.974830105,830.582563490429,233308.79028923414,95.90984581757499,10.621357688590221,0,6.406866063666361,Remote
409,3,42.15681084126634,479590.9930402479,355.4011742914053,226807.16359186344,92.66694424934661,448.06352697923495,0,465.7945814638576,Local
410,5,412.5413442296461,18982.088856269773,526.3834020512446,551499.9023416374,14.229325090280572,265.63878266979,0,59.90551428302923,Remote
411,6,192.19842932697506,422022.5975376682,796.5407773120057,524040.01595032593,40.493171944436334,138.70817031193744,0,206.0933025085679,Remote
412,9,411.20496524497594,28147.841074753316,885.5327815527415,282980.2079425199,46.463369831056596,385.96679698265876,0,386.66399327120314,Remote
413,5,133.7292873473073,966277.1672960914,351.33360587192055,298777.57487429795,31.511308119934903,464.0661214045663,0,220.43920541466485,Local
414,1,10.504445124360364,128326.5054634461,467.2250464623592,278567.3180433589,66.5985607289358,247.008503341929,0,473.6870630754203,Remote
415,4,87.87975880561069,707980.6380042881,420.37090416862435,771740.5499364892,67.6342671979817,164.62120247712434,0,236.45652950688955,Remote
416,5,239.58431421660634,972803.5465691937,23.11852316887144,652248.9646968981,86.54538054957374,396.5831107281141,0,438.0950057733223,Local
417,10,472.7087811293366,826213.0126149053,302.98345997007004,832584.7662268424,76.67823415466961,344.0748939163428,0,406.3599161143241,Local
418,10,60.0748736499223,699616.0597510774,464.5973413952362,975497.5552857078,58.83159942693601,445.4887170376335,0,490.58821988534817,Remote
419,5,428.56278948616733,839621.4485912662,416.98267279163537,474690.1319757144,68.82280930399779,349.3318662529845,0,463.6411514717328,Remote
420,7,268.2418071438124,981816.894567367,724.7099352405227,67627.1875240434,34.65899033887163,129.3288860607728,0,449.57129818287495,Local
421,4,414.70117524194933,621723.1527562761,390.9555810488922,49044.218101623395,63.37505709706219,466.51303238191934,0,367.1441485571368,Remote
422,1,156.2034711850964,559625.6220224971,494.48268448096354,296369.37423234753,54.03045292749273,61.36951613093574,0,186.66408289776928,Remote
423,5,421.5741106895112,628609.8723528181,435.3125062110397,932612.0447630985,22.001002058473336,141.29194755235545,0,57.5320821896267,Local
424,7,388.6831622082342,533143.2108747935,743.2198874054268,523689.841915904,31.828984892467364,264.89535778470395,0,345.87930087087307,Remote
